mz,rel.intensity,sample,fullsample,,,
739.5020674,0.67,ko6,ko6_1,,,
740.523569,0.95,ko6,ko6_1,,,
742.5215722,0.82,ko6,ko6_1,,,
742.5391722,2.58,ko6,ko6_1,,,
743.5248738,0.9,ko6,ko6_1,,,
745.557277,1.78,ko6,ko6_1,,,
751.5109865,0.6,ko6,ko6_1,,,
753.5849898,0.88,ko6,ko6_1,,,
755.5330929,1.16,ko6,ko6_1,,,
756.5643945,0.82,ko6,ko6_1,,,
756.5729945,0.95,ko6,ko6_1,,,
757.5677961,0.53,ko6,ko6_1,,,
757.5768961,0.73,ko6,ko6_1,,,
761.5811025,0.7,ko6,ko6_1,,,
762.507704,1.25,ko6,ko6_1,,,
764.5232072,2.94,ko6,ko6_1,,,
767.533712,2.47,ko6,ko6_1,,,
772.55942,1.17,ko6,ko6_1,,,
773.5802216,0.71,ko6,ko6_1,,,
777.554128,1.74,ko6,ko6_1,,,
777.596128,0.56,ko6,ko6_1,,,
779.5698312,1.5,ko6,ko6_1,,,
794.553355,0.85,ko6,ko6_1,,,
798.5664614,0.7,ko6,ko6_1,,,
807.5850758,1.31,ko6,ko6_1,,,
821.533198,0.45,ko6,ko6_1,,,
832.6553157,0.62,ko6,ko6_1,,,
860.6860604,0.99,ko6,ko6_1,,,
861.689862,0.62,ko6,ko6_1,,,
867.5393713,0.44,ko6,ko6_1,,,
870.5582761,2.08,ko6,ko6_1,,,
873.5864809,1.01,ko6,ko6_1,,,
480.3005545,0.48,ko6,ko6_2,,,
503.2881911,1.62,ko6,ko6_2,,,
528.3094309,0.9,ko6,ko6_2,,,
600.3145456,0.33,ko6,ko6_2,,,
675.5073654,0.68,ko6,ko6_2,,,
676.491967,1.76,ko6,ko6_2,,,
678.4982702,0.38,ko6,ko6_2,,,
701.5130068,0.66,ko6,ko6_2,,,
702.5354085,1.35,ko6,ko6_2,,,
704.5421117,0.99,ko6,ko6_2,,,
705.5457133,0.82,ko6,ko6_2,,,
705.5544133,0.52,ko6,ko6_2,,,
706.5486149,0.28,ko6,ko6_2,,,
708.497618,0.59,ko6,ko6_2,,,
714.5081275,0.89,ko6,ko6_2,,,
718.5212339,0.95,ko6,ko6_2,,,
720.5371371,2.62,ko6,ko6_2,,,
721.5489388,1.17,ko6,ko6_2,,,
722.5521404,0.58,ko6,ko6_2,,,
723.5559419,0.73,ko6,ko6_2,,,
728.5235499,0.76,ko6,ko6_2,,,
729.5456515,1.09,ko6,ko6_2,,,
729.5542515,0.96,ko6,ko6_2,,,
733.5498579,1.18,ko6,ko6_2,,,
734.5518595,0.53,ko6,ko6_2,,,
739.5022674,0.73,ko6,ko6_2,,,
739.5107674,0.67,ko6,ko6_2,,,
743.5336738,0.87,ko6,ko6_2,,,
743.5422738,1.29,ko6,ko6_2,,,
746.5613786,1.68,ko6,ko6_2,,,
751.5784866,1.78,ko6,ko6_2,,,
752.5234881,3.93,ko6,ko6_2,,,
753.5264897,1.51,ko6,ko6_2,,,
753.5542897,6.77,ko6,ko6_2,,,
753.5850898,0.78,ko6,ko6_2,,,
755.5332929,1.15,ko6,ko6_2,,,
756.5642945,0.87,ko6,ko6_2,,,
767.533512,2.68,ko6,ko6_2,,,
768.5545136,2.93,ko6,ko6_2,,,
770.5527168,3.77,ko6,ko6_2,,,
773.5805216,0.78,ko6,ko6_2,,,
776.5233263,1.42,ko6,ko6_2,,,
776.5926264,1.17,ko6,ko6_2,,,
777.554528,2.12,ko6,ko6_2,,,
777.596228,0.61,ko6,ko6_2,,,
779.5699312,1.41,ko6,ko6_2,,,
821.532898,0.41,ko6,ko6_2,,,
860.6859604,0.89,ko6,ko6_2,,,
873.5857809,0.99,ko6,ko6_2,,,
479.2968529,0.37,ko7,ko7_1,,,
487.3326657,0.25,ko7,ko7_1,,,
498.2624831,0.33,ko7,ko7_1,,,
502.2846895,0.26,ko7,ko7_1,,,
506.3248959,0.7,ko7,ko7_1,,,
526.2934277,0.46,ko7,ko7_1,,,
531.3198357,0.37,ko7,ko7_1,,,
599.320044,1.34,ko7,ko7_1,,,
600.3148456,0.22,ko7,ko7_1,,,
600.3236456,0.33,ko7,ko7_1,,,
620.2920775,0.8,ko7,ko7_1,,,
632.4297968,0.56,ko7,ko7_1,,,
673.5005622,0.72,ko7,ko7_1,,,
674.4757638,0.37,ko7,ko7_1,,,
674.5039638,0.49,ko7,ko7_1,,,
677.4952686,0.81,ko7,ko7_1,,,
678.4980702,0.41,ko7,ko7_1,,,
702.5073084,0.66,ko7,ko7_1,,,
703.5388101,1.51,ko7,ko7_1,,,
704.5229116,0.34,ko7,ko7_1,,,
705.5456133,0.68,ko7,ko7_1,,,
708.497218,0.3,ko7,ko7_1,,,
714.5079275,0.91,ko7,ko7_1,,,
717.5267323,1.23,ko7,ko7_1,,,
718.5214339,0.8,ko7,ko7_1,,,
718.538434,0.8,ko7,ko7_1,,,
721.5487388,1.08,ko7,ko7_1,,,
722.5528404,0.71,ko7,ko7_1,,,
725.5536451,0.74,ko7,ko7_1,,,
725.5628451,0.38,ko7,ko7_1,,,
726.5075467,0.39,ko7,ko7_1,,,
726.5573467,0.31,ko7,ko7_1,,,
728.5233499,0.61,ko7,ko7_1,,,
728.5330499,1.49,ko7,ko7_1,,,
734.5527595,0.57,ko7,ko7_1,,,
737.5229642,0.51,ko7,ko7_1,,,
739.5019674,0.56,ko7,ko7_1,,,
742.5213722,0.72,ko7,ko7_1,,,
743.5247738,0.83,ko7,ko7_1,,,
744.5547754,3.66,ko7,ko7_1,,,
745.557577,1.86,ko7,ko7_1,,,
747.5164801,7.57,ko7,ko7_1,,,
750.5077849,0.99,ko7,ko7_1,,,
753.5262897,1.31,ko7,ko7_1,,,
756.5644945,0.76,ko7,ko7_1,,,
757.5765961,0.77,ko7,ko7_1,,,
764.5230072,2.84,ko7,ko7_1,,,
777.554428,1.87,ko7,ko7_1,,,
780.5554327,1.46,ko7,ko7_1,,,
793.5493534,1.56,ko7,ko7_1,,,
820.5208964,0.61,ko7,ko7_1,,,
821.533098,0.45,ko7,ko7_1,,,
832.6550157,0.49,ko7,ko7_1,,,
857.6755556,0.81,ko7,ko7_1,,,
858.6707572,1.97,ko7,ko7_1,,,
860.6862604,0.94,ko7,ko7_1,,,
873.5862809,0.74,ko7,ko7_1,,,
483.3107592,0.56,ko7,ko7_2,,,
511.3506039,0.46,ko7,ko7_2,,,
620.2922775,0.78,ko7,ko7_2,,,
672.4972606,1.44,ko7,ko7_2,,,
702.5076084,0.72,ko7,ko7_2,,,
704.5233116,0.56,ko7,ko7_2,,,
704.5422117,0.86,ko7,ko7_2,,,
706.5489149,0.33,ko7,ko7_2,,,
708.497718,0.37,ko7,ko7_2,,,
718.5305339,1.97,ko7,ko7_2,,,
718.538634,0.81,ko7,ko7_2,,,
721.5405387,2.63,ko7,ko7_2,,,
723.5470419,1.49,ko7,ko7_2,,,
725.5538451,0.71,ko7,ko7_2,,,
725.5627451,0.44,ko7,ko7_2,,,
726.5576467,0.41,ko7,ko7_2,,,
728.5236499,0.54,ko7,ko7_2,,,
729.5544515,1,ko7,ko7_2,,,
730.5574531,0.36,ko7,ko7_2,,,
731.5610547,0.33,ko7,ko7_2,,,
737.5235642,0.47,ko7,ko7_2,,,
738.5078658,1.37,ko7,ko7_2,,,
739.5109674,0.59,ko7,ko7_2,,,
741.5181706,1.47,ko7,ko7_2,,,
743.5337738,0.77,ko7,ko7_2,,,
745.557477,1.69,ko7,ko7_2,,,
747.5653802,7.74,ko7,ko7_2,,,
751.5390865,8.75,ko7,ko7_2,,,
752.5419881,3.64,ko7,ko7_2,,,
757.5680961,0.48,ko7,ko7_2,,,
772.55932,1.1,ko7,ko7_2,,,
773.5804216,0.75,ko7,ko7_2,,,
777.554328,1.96,ko7,ko7_2,,,
780.5730328,0.65,ko7,ko7_2,,,
794.553455,0.94,ko7,ko7_2,,,
807.5848758,1.13,ko7,ko7_2,,,
821.532298,0.46,ko7,ko7_2,,,
860.6857604,0.85,ko7,ko7_2,,,
861.689062,0.4,ko7,ko7_2,,,
867.5398713,0.27,ko7,ko7_2,,,
873.5865809,0.8,ko7,ko7_2,,,
452.2778824,2.31,ko8,ko8_1,,,
453.2811836,0.4,ko8,ko8_1,,,
478.2935134,1.29,ko8,ko8_1,,,
479.2970146,0.34,ko8,ko8_1,,,
480.3003158,0.38,ko8,ko8_1,,,
480.3092159,3.36,ko8,ko8_1,,,
481.303617,1.42,ko8,ko8_1,,,
481.312517,0.94,ko8,ko8_1,,,
482.3071182,0.42,ko8,ko8_1,,,
482.3159182,0.88,ko8,ko8_1,,,
483.3105194,0.42,ko8,ko8_1,,,
483.3193194,2.85,ko8,ko8_1,,,
484.3226206,0.87,ko8,ko8_1,,,
485.3260218,1.02,ko8,ko8_1,,,
487.3327242,0.42,ko8,ko8_1,,,
498.2624373,0.29,ko8,ko8_1,,,
500.2779397,2.66,ko8,ko8_1,,,
501.2813409,0.77,ko8,ko8_1,,,
502.2847421,0.22,ko8,ko8_1,,,
502.2937421,0.53,ko8,ko8_1,,,
503.2881433,1.32,ko8,ko8_1,,,
506.3249469,0.85,ko8,ko8_1,,,
508.3405493,0.99,ko8,ko8_1,,,
509.3350505,1.02,ko8,ko8_1,,,
511.3507529,0.52,ko8,ko8_1,,,
512.2990541,1.69,ko8,ko8_1,,,
524.2779684,0.81,ko8,ko8_1,,,
526.2934708,0.54,ko8,ko8_1,,,
527.288172,0.58,ko8,ko8_1,,,
528.3090732,0.78,ko8,ko8_1,,,
531.3197768,0.57,ko8,ko8_1,,,
543.3403912,0.64,ko8,ko8_1,,,
599.320058,1.64,ko8,ko8_1,,,
600.3145592,0.22,ko8,ko8_1,,,
600.3233592,0.43,ko8,ko8_1,,,
602.3302616,1.09,ko8,ko8_1,,,
619.2888819,2.6,ko8,ko8_1,,,
620.2919831,0.73,ko8,ko8_1,,,
622.2989855,2.06,ko8,ko8_1,,,
632.4291976,0.4,ko8,ko8_1,,,
635.4487012,35.61,ko8,ko8_1,,,
636.4521024,5.01,ko8,ko8_1,,,
646.4452143,3.01,ko8,ko8_1,,,
647.4485155,0.94,ko8,ko8_1,,,
662.4766335,12.41,ko8,ko8_1,,,
663.4798347,4.19,ko8,ko8_1,,,
664.4831359,0.82,ko8,ko8_1,,,
672.4973455,1.31,ko8,ko8_1,,,
673.4814466,0.56,ko8,ko8_1,,,
673.5005467,0.5,ko8,ko8_1,,,
674.4759478,0.37,ko8,ko8_1,,,
674.5039479,0.41,ko8,ko8_1,,,
675.5075491,0.54,ko8,ko8_1,,,
676.4919502,1.86,ko8,ko8_1,,,
677.4953514,0.84,ko8,ko8_1,,,
678.4983526,0.41,ko8,ko8_1,,,
693.5090706,0.35,ko8,ko8_1,,,
698.5129765,1.59,ko8,ko8_1,,,
699.5161777,0.6,ko8,ko8_1,,,
700.528779,5.05,ko8,ko8_1,,,
701.5127801,0.56,ko8,ko8_1,,,
701.5232801,0.5,ko8,ko8_1,,,
701.5319802,2.23,ko8,ko8_1,,,
702.5076813,0.72,ko8,ko8_1,,,
702.5354813,1.23,ko8,ko8_1,,,
702.5442814,0.76,ko8,ko8_1,,,
703.5031825,1.32,ko8,ko8_1,,,
703.5389825,1.6,ko8,ko8_1,,,
704.5230837,0.49,ko8,ko8_1,,,
704.5421837,0.86,ko8,ko8_1,,,
705.5454849,0.8,ko8,ko8_1,,,
705.554185,0.51,ko8,ko8_1,,,
706.5485861,0.26,ko8,ko8_1,,,
708.4973885,0.35,ko8,ko8_1,,,
714.5079957,0.82,ko8,ko8_1,,,
716.5236981,2.43,ko8,ko8_1,,,
717.5181992,1.15,ko8,ko8_1,,,
717.5268993,1.38,ko8,ko8_1,,,
718.5212004,0.62,ko8,ko8_1,,,
718.5306005,1.77,ko8,ko8_1,,,
718.5382005,0.74,ko8,ko8_1,,,
719.5338017,3.79,ko8,ko8_1,,,
720.4973028,9,ko8,ko8_1,,,
720.5371029,2.48,ko8,ko8_1,,,
721.500704,4.19,ko8,ko8_1,,,
721.5405041,2.61,ko8,ko8_1,,,
721.5491041,1.06,ko8,ko8_1,,,
722.5131052,41.71,ko8,ko8_1,,,
722.5438053,1.36,ko8,ko8_1,,,
722.5523053,0.68,ko8,ko8_1,,,
723.5163064,18.96,ko8,ko8_1,,,
723.5471065,1.66,ko8,ko8_1,,,
723.5558065,0.63,ko8,ko8_1,,,
724.5199076,6.83,ko8,ko8_1,,,
724.5284076,6.26,ko8,ko8_1,,,
724.5504077,0.78,ko8,ko8_1,,,
725.5232088,10.12,ko8,ko8_1,,,
725.5538088,0.8,ko8,ko8_1,,,
726.50741,0.35,ko8,ko8_1,,,
726.52651,4.99,ko8,ko8_1,,,
726.54421,3.67,ko8,ko8_1,,,
726.55661,0.43,ko8,ko8_1,,,
727.5299112,3.57,ko8,ko8_1,,,
727.5386112,2.35,ko8,ko8_1,,,
728.5237124,0.68,ko8,ko8_1,,,
728.5331124,1.71,ko8,ko8_1,,,
728.5419124,1.19,ko8,ko8_1,,,
728.5597124,2.23,ko8,ko8_1,,,
729.5365136,1.37,ko8,ko8_1,,,
729.5450136,0.89,ko8,ko8_1,,,
729.5544136,0.91,ko8,ko8_1,,,
730.5576148,0.44,ko8,ko8_1,,,
731.561016,0.33,ko8,ko8_1,,,
731.569816,0.62,ko8,ko8_1,,,
733.5496184,1.09,ko8,ko8_1,,,
734.5131196,1.98,ko8,ko8_1,,,
734.5523196,0.47,ko8,ko8_1,,,
736.4924219,2.37,ko8,ko8_1,,,
736.528722,3.16,ko8,ko8_1,,,
737.4957231,1.17,ko8,ko8_1,,,
737.5232231,0.57,ko8,ko8_1,,,
738.5077243,1.29,ko8,ko8_1,,,
739.5023255,0.6,ko8,ko8_1,,,
739.5104255,0.59,ko8,ko8_1,,,
740.5233267,0.83,ko8,ko8_1,,,
741.5181279,1.4,ko8,ko8_1,,,
742.5213291,0.77,ko8,ko8_1,,,
742.5392291,2.33,ko8,ko8_1,,,
743.5246303,0.78,ko8,ko8_1,,,
743.5335303,0.6,ko8,ko8_1,,,
743.5424303,1.13,ko8,ko8_1,,,
744.5550316,3.55,ko8,ko8_1,,,
745.5495327,2.7,ko8,ko8_1,,,
745.5578327,1.67,ko8,ko8_1,,,
746.5131339,15.48,ko8,ko8_1,,,
746.5526339,1.49,ko8,ko8_1,,,
746.5614339,1.5,ko8,ko8_1,,,
747.5165351,7.86,ko8,ko8_1,,,
747.5654351,8.23,ko8,ko8_1,,,
748.5287363,41,ko8,ko8_1,,,
748.5612363,10.52,ko8,ko8_1,,,
749.5320375,19.55,ko8,ko8_1,,,
749.5648375,4.93,ko8,ko8_1,,,
750.5078387,1.5,ko8,ko8_1,,,
750.5442387,33.83,ko8,ko8_1,,,
751.5108399,0.72,ko8,ko8_1,,,
751.5474399,15.79,ko8,ko8_1,,,
751.5781399,1.67,ko8,ko8_1,,,
752.5236411,4.71,ko8,ko8_1,,,
752.5419411,3.71,ko8,ko8_1,,,
752.5511411,4.96,ko8,ko8_1,,,
753.5267423,2.25,ko8,ko8_1,,,
753.5544423,6.95,ko8,ko8_1,,,
753.5850423,0.62,ko8,ko8_1,,,
754.5577435,2.93,ko8,ko8_1,,,
755.5335447,1.32,ko8,ko8_1,,,
755.5612447,1.96,ko8,ko8_1,,,
755.5697447,2.14,ko8,ko8_1,,,
756.5641459,0.73,ko8,ko8_1,,,
756.5731459,0.96,ko8,ko8_1,,,
757.5676471,0.7,ko8,ko8_1,,,
757.5766471,0.71,ko8,ko8_1,,,
760.5285506,1.31,ko8,ko8_1,,,
761.5810519,0.81,ko8,ko8_1,,,
762.507753,1.02,ko8,ko8_1,,,
764.5230554,2.59,ko8,ko8_1,,,
766.5393578,9.54,ko8,ko8_1,,,
767.533559,2.48,ko8,ko8_1,,,
767.542459,4.97,ko8,ko8_1,,,
768.5542602,2.63,ko8,ko8_1,,,
769.5493614,6.6,ko8,ko8_1,,,
770.5528626,3.41,ko8,ko8_1,,,
771.5562638,2.69,ko8,ko8_1,,,
772.528665,4.57,ko8,ko8_1,,,
772.559465,1.17,ko8,ko8_1,,,
773.5806662,0.77,ko8,ko8_1,,,
774.5441674,5.83,ko8,ko8_1,,,
776.5233697,1.77,ko8,ko8_1,,,
776.5925698,1.24,ko8,ko8_1,,,
777.554271,1.8,ko8,ko8_1,,,
777.596071,0.55,ko8,ko8_1,,,
778.5388722,3.2,ko8,ko8_1,,,
779.5700734,1.5,ko8,ko8_1,,,
780.5555746,2.29,ko8,ko8_1,,,
793.5493901,1.59,ko8,ko8_1,,,
794.5534913,1.06,ko8,ko8_1,,,
798.5658961,0.96,ko8,ko8_1,,,
807.5847069,1.28,ko8,ko8_1,,,
821.5333235,0.52,ko8,ko8_1,,,
832.6553368,0.51,ko8,ko8_1,,,
858.6708679,1.73,ko8,ko8_1,,,
859.6742691,0.91,ko8,ko8_1,,,
860.6862703,0.87,ko8,ko8_1,,,
861.6898715,0.43,ko8,ko8_1,,,
867.5391785,0.49,ko8,ko8_1,,,
870.5585821,1.68,ko8,ko8_1,,,
873.5859857,0.87,ko8,ko8_1,,,
452.2779824,2.24,ko8,ko8_2,,,
453.2812836,0.42,ko8,ko8_2,,,
478.2938134,1.46,ko8,ko8_2,,,
479.2971146,0.37,ko8,ko8_2,,,
480.3094159,3.45,ko8,ko8_2,,,
481.303817,1.62,ko8,ko8_2,,,
481.312717,1.02,ko8,ko8_2,,,
482.3161182,1.02,ko8,ko8_2,,,
483.3107194,0.52,ko8,ko8_2,,,
483.3194194,2.94,ko8,ko8_2,,,
484.3228206,1.09,ko8,ko8_2,,,
485.3262218,0.99,ko8,ko8_2,,,
487.3329242,0.41,ko8,ko8_2,,,
498.2623373,0.45,ko8,ko8_2,,,
500.2780397,3.15,ko8,ko8_2,,,
501.2814409,0.8,ko8,ko8_2,,,
502.2850421,0.32,ko8,ko8_2,,,
503.2883433,1.48,ko8,ko8_2,,,
506.3251469,0.86,ko8,ko8_2,,,
508.3407493,0.98,ko8,ko8_2,,,
509.3352505,1.07,ko8,ko8_2,,,
511.3508529,0.49,ko8,ko8_2,,,
524.2781684,0.8,ko8,ko8_2,,,
526.2937708,0.73,ko8,ko8_2,,,
527.288372,0.78,ko8,ko8_2,,,
528.3094732,0.8,ko8,ko8_2,,,
531.3195768,0.62,ko8,ko8_2,,,
543.3405912,0.61,ko8,ko8_2,,,
599.320158,1.65,ko8,ko8_2,,,
600.3235592,0.55,ko8,ko8_2,,,
602.3303616,1.13,ko8,ko8_2,,,
620.2921831,0.91,ko8,ko8_2,,,
632.4297976,0.41,ko8,ko8_2,,,
635.4488012,35.94,ko8,ko8_2,,,
646.4453143,3.31,ko8,ko8_2,,,
647.4486155,1.14,ko8,ko8_2,,,
663.4799347,4.13,ko8,ko8_2,,,
664.4834359,0.79,ko8,ko8_2,,,
673.5006467,0.54,ko8,ko8_2,,,
674.5041479,0.55,ko8,ko8_2,,,
675.5074491,0.59,ko8,ko8_2,,,
677.4954514,0.72,ko8,ko8_2,,,
698.5130765,1.69,ko8,ko8_2,,,
699.5164777,0.64,ko8,ko8_2,,,
701.5131801,0.55,ko8,ko8_2,,,
701.5319801,2.23,ko8,ko8_2,,,
702.5074813,0.54,ko8,ko8_2,,,
703.5032825,1.14,ko8,ko8_2,,,
704.5231837,0.55,ko8,ko8_2,,,
704.5422837,0.92,ko8,ko8_2,,,
705.554485,0.47,ko8,ko8_2,,,
706.5487861,0.43,ko8,ko8_2,,,
708.4974885,0.56,ko8,ko8_2,,,
714.5081957,0.85,ko8,ko8_2,,,
717.5180992,1.19,ko8,ko8_2,,,
717.5269993,1.23,ko8,ko8_2,,,
718.5216004,0.59,ko8,ko8_2,,,
718.5304005,1.64,ko8,ko8_2,,,
718.5387005,0.63,ko8,ko8_2,,,
720.4974028,9.37,ko8,ko8_2,,,
720.5372029,2.17,ko8,ko8_2,,,
721.5404041,2.45,ko8,ko8_2,,,
721.5489041,1.05,ko8,ko8_2,,,
722.5439053,1.37,ko8,ko8_2,,,
722.5525053,0.75,ko8,ko8_2,,,
723.5164064,19.06,ko8,ko8_2,,,
723.5472065,1.44,ko8,ko8_2,,,
723.5559065,0.79,ko8,ko8_2,,,
724.5285076,6.45,ko8,ko8_2,,,
724.5506077,0.82,ko8,ko8_2,,,
725.5540088,0.82,ko8,ko8_2,,,
726.50761,0.52,ko8,ko8_2,,,
726.54431,3.96,ko8,ko8_2,,,
726.55721,0.39,ko8,ko8_2,,,
727.5300112,3.78,ko8,ko8_2,,,
728.5233124,0.57,ko8,ko8_2,,,
728.5333124,1.71,ko8,ko8_2,,,
728.5418124,1.19,ko8,ko8_2,,,
728.5599124,2.22,ko8,ko8_2,,,
729.5366136,1.52,ko8,ko8_2,,,
729.5455136,1.09,ko8,ko8_2,,,
729.5542136,0.99,ko8,ko8_2,,,
730.5577148,0.42,ko8,ko8_2,,,
731.561216,0.4,ko8,ko8_2,,,
733.5497184,1.08,ko8,ko8_2,,,
734.5130196,2.24,ko8,ko8_2,,,
736.4923219,2.63,ko8,ko8_2,,,
736.528622,3.07,ko8,ko8_2,,,
737.4955231,1.14,ko8,ko8_2,,,
738.5078243,1.16,ko8,ko8_2,,,
739.5026255,0.54,ko8,ko8_2,,,
739.5108255,0.58,ko8,ko8_2,,,
740.5236267,0.66,ko8,ko8_2,,,
741.5180279,1.52,ko8,ko8_2,,,
742.5214291,0.86,ko8,ko8_2,,,
742.5393291,2.34,ko8,ko8_2,,,
743.5248303,0.81,ko8,ko8_2,,,
743.5339303,0.71,ko8,ko8_2,,,
744.5549316,3.25,ko8,ko8_2,,,
745.5576327,1.65,ko8,ko8_2,,,
746.5524339,1.53,ko8,ko8_2,,,
746.5616339,1.54,ko8,ko8_2,,,
747.5166351,7.75,ko8,ko8_2,,,
747.5655351,7.4,ko8,ko8_2,,,
748.5613363,9.28,ko8,ko8_2,,,
749.5649375,4.28,ko8,ko8_2,,,
750.5443387,34.06,ko8,ko8_2,,,
751.5475399,16.32,ko8,ko8_2,,,
751.5783399,1.47,ko8,ko8_2,,,
752.5235411,3.6,ko8,ko8_2,,,
752.5421411,3.84,ko8,ko8_2,,,
752.5510411,5.15,ko8,ko8_2,,,
753.5263423,1.53,ko8,ko8_2,,,
753.5543423,6.87,ko8,ko8_2,,,
753.5847423,0.72,ko8,ko8_2,,,
754.5575435,2.92,ko8,ko8_2,,,
755.5332447,0.89,ko8,ko8_2,,,
756.5644459,0.82,ko8,ko8_2,,,
756.5729459,0.85,ko8,ko8_2,,,
757.5680471,0.68,ko8,ko8_2,,,
757.5762471,0.66,ko8,ko8_2,,,
760.5284506,1.56,ko8,ko8_2,,,
767.533759,2.44,ko8,ko8_2,,,
768.5461602,3.28,ko8,ko8_2,,,
768.5544602,2.77,ko8,ko8_2,,,
770.5527626,3.38,ko8,ko8_2,,,
771.5561638,2.49,ko8,ko8_2,,,
772.528565,4.35,ko8,ko8_2,,,
773.5803662,0.65,ko8,ko8_2,,,
776.5234697,1.54,ko8,ko8_2,,,
776.5923698,1.05,ko8,ko8_2,,,
777.554171,1.92,ko8,ko8_2,,,
777.596171,0.48,ko8,ko8_2,,,
778.5389722,2.95,ko8,ko8_2,,,
778.5578722,0.92,ko8,ko8_2,,,
779.5697734,1.49,ko8,ko8_2,,,
793.5494901,1.69,ko8,ko8_2,,,
794.5533913,0.83,ko8,ko8_2,,,
798.5656961,0.75,ko8,ko8_2,,,
807.5852069,1.18,ko8,ko8_2,,,
821.5330235,0.62,ko8,ko8_2,,,
832.6552368,0.62,ko8,ko8_2,,,
857.6755667,0.68,ko8,ko8_2,,,
858.6707679,1.75,ko8,ko8_2,,,
860.6858703,0.82,ko8,ko8_2,,,
861.6894715,0.44,ko8,ko8_2,,,
867.5397785,0.37,ko8,ko8_2,,,
870.5583821,1.85,ko8,ko8_2,,,
873.5861857,0.93,ko8,ko8_2,,,
452.2778549,2.67,sc1,sc1_1,,,
453.2814557,0.4,sc1,sc1_1,,,
478.2936756,1.76,sc1,sc1_1,,,
479.2972764,0.44,sc1,sc1_1,,,
480.3092772,3.85,sc1,sc1_1,,,
481.303778,2.08,sc1,sc1_1,,,
481.312678,1.15,sc1,sc1_1,,,
482.3159788,0.88,sc1,sc1_1,,,
483.3108796,0.62,sc1,sc1_1,,,
483.3193796,3.31,sc1,sc1_1,,,
484.3227804,1.08,sc1,sc1_1,,,
485.3261812,1.4,sc1,sc1_1,,,
487.3330828,0.38,sc1,sc1_1,,,
500.2780931,2.53,sc1,sc1_1,,,
501.2812939,0.81,sc1,sc1_1,,,
502.2935947,0.45,sc1,sc1_1,,,
503.2880955,1.51,sc1,sc1_1,,,
506.325098,1.07,sc1,sc1_1,,,
508.3404996,1.12,sc1,sc1_1,,,
509.3351004,1.27,sc1,sc1_1,,,
511.350702,0.54,sc1,sc1_1,,,
526.2938139,0.48,sc1,sc1_1,,,
527.2881147,0.6,sc1,sc1_1,,,
531.3195179,0.66,sc1,sc1_1,,,
599.320172,2.1,sc1,sc1_1,,,
600.3233728,0.47,sc1,sc1_1,,,
602.3305744,1.54,sc1,sc1_1,,,
619.2888879,3.91,sc1,sc1_1,,,
620.2919887,1.02,sc1,sc1_1,,,
622.2988903,3.62,sc1,sc1_1,,,
632.4295984,0.4,sc1,sc1_1,,,
635.4487008,35.69,sc1,sc1_1,,,
636.4521016,4.86,sc1,sc1_1,,,
646.4453096,2.35,sc1,sc1_1,,,
647.4485104,0.43,sc1,sc1_1,,,
662.4765223,9.6,sc1,sc1_1,,,
663.4797231,3.35,sc1,sc1_1,,,
664.4830239,0.55,sc1,sc1_1,,,
672.4972303,1.36,sc1,sc1_1,,,
673.5004311,0.54,sc1,sc1_1,,,
674.5040319,0.53,sc1,sc1_1,,,
676.4919335,1.54,sc1,sc1_1,,,
698.512951,1.68,sc1,sc1_1,,,
699.5161518,0.79,sc1,sc1_1,,,
700.5286526,5.6,sc1,sc1_1,,,
701.5127534,0.74,sc1,sc1_1,,,
701.5233534,0.83,sc1,sc1_1,,,
701.5317534,2.24,sc1,sc1_1,,,
702.5074542,0.6,sc1,sc1_1,,,
702.5355542,1.36,sc1,sc1_1,,,
703.502955,0.49,sc1,sc1_1,,,
703.538955,1.99,sc1,sc1_1,,,
704.5421558,0.78,sc1,sc1_1,,,
705.5454566,0.78,sc1,sc1_1,,,
705.5542566,0.37,sc1,sc1_1,,,
706.5492574,0.36,sc1,sc1_1,,,
714.5079638,0.74,sc1,sc1_1,,,
716.5235654,2.21,sc1,sc1_1,,,
717.5180662,1.34,sc1,sc1_1,,,
717.5268662,1.08,sc1,sc1_1,,,
718.521567,0.9,sc1,sc1_1,,,
718.530267,1.85,sc1,sc1_1,,,
718.537567,0.57,sc1,sc1_1,,,
719.5336678,3.67,sc1,sc1_1,,,
720.4973685,11.35,sc1,sc1_1,,,
720.5369686,2.28,sc1,sc1_1,,,
721.5006693,5.1,sc1,sc1_1,,,
721.5402694,2.83,sc1,sc1_1,,,
721.5485694,0.9,sc1,sc1_1,,,
722.5130701,53.94,sc1,sc1_1,,,
722.5437702,1.28,sc1,sc1_1,,,
722.5520702,0.57,sc1,sc1_1,,,
723.5163709,23.9,sc1,sc1_1,,,
723.547271,1.42,sc1,sc1_1,,,
723.555671,0.7,sc1,sc1_1,,,
724.5197717,9.1,sc1,sc1_1,,,
724.5286717,7.21,sc1,sc1_1,,,
724.5506718,0.56,sc1,sc1_1,,,
725.5231725,14.53,sc1,sc1_1,,,
725.5623726,0.37,sc1,sc1_1,,,
726.5264733,6.87,sc1,sc1_1,,,
726.5442734,5.43,sc1,sc1_1,,,
727.5298741,5.33,sc1,sc1_1,,,
727.5384741,2.63,sc1,sc1_1,,,
728.5236749,0.81,sc1,sc1_1,,,
728.5331749,2.36,sc1,sc1_1,,,
